2020-09-14 17:44:21 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 17:44:21 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 17:44:21 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 17:44:21 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 17:44:21 INFO  CoapServer:207 - Starting server
2020-09-14 17:44:21 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 17:44:21 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 17:44:21 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 17:57:46 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 17:57:46 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 17:57:46 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 17:57:46 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 17:57:46 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 17:57:46 INFO  CoapServer:207 - Starting server
2020-09-14 17:57:46 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 17:57:46 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 17:57:46 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 17:58:37 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 17:58:37 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 17:58:37 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 17:58:37 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 17:58:37 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 17:58:37 INFO  CoapServer:207 - Starting server
2020-09-14 17:58:37 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 17:58:37 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 17:58:37 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:01:30 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:01:30 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:01:30 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:01:30 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:01:30 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:01:30 INFO  CoapServer:207 - Starting server
2020-09-14 18:01:30 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:01:30 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:01:30 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:02:29 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:02:29 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:02:29 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:02:29 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:02:29 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:02:29 INFO  CoapServer:207 - Starting server
2020-09-14 18:02:29 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:02:29 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:02:29 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:05:17 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:05:17 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:05:17 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:05:45 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:05:45 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:05:45 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:05:45 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:05:45 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:05:45 INFO  CoapServer:207 - Starting server
2020-09-14 18:05:45 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:05:46 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:05:46 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:15:05 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:15:05 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:15:05 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:15:05 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:15:05 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:15:05 INFO  CoapServer:207 - Starting server
2020-09-14 18:15:05 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:15:05 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:15:05 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:31:48 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:31:49 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:31:49 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:31:49 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:31:49 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:31:49 INFO  CoapServer:207 - Starting server
2020-09-14 18:31:49 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:31:49 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:31:49 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:34:55 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:34:56 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:34:56 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:34:56 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:34:56 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:34:56 INFO  CoapServer:207 - Starting server
2020-09-14 18:34:56 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:34:56 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:34:56 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:36:14 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:36:14 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:36:14 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:36:14 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:36:14 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:36:14 INFO  CoapServer:207 - Starting server
2020-09-14 18:36:14 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:36:14 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:36:14 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 18:37:48 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 18:37:48 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 18:37:48 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 18:37:48 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 18:37:48 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 18:37:48 INFO  CoapServer:207 - Starting server
2020-09-14 18:37:48 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 18:37:48 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 18:37:48 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
2020-09-14 19:49:20 INFO  NetworkConfig:372 - loading properties from file C:\Users\pe96p\Documents\GitHub\EsameIss2020\SPRINTS\tearoom.SPRINT2\Californium.properties
2020-09-14 19:49:20 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-09-14 19:49:20 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-09-14 19:49:20 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-09-14 19:49:20 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-09-14 19:49:20 INFO  CoapServer:207 - Starting server
2020-09-14 19:49:20 INFO  UDPConnector:161 - UDPConnector starts up 1 sender threads and 1 receiver threads
2020-09-14 19:49:20 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8072, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-09-14 19:49:20 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8072
